book_id,isbn,authors,original_publication_year,title,language_code,image_url
5811,1250012899,C.C. Hunter,2014,"Chosen at Nightfall (Shadow Falls, Number 5)",en-CA,https://images.gr-assets.com/books/1345739181m/15745371.jpg
5812,7235801,Paulo Coelho,2000,Like the Flowing River,eng,https://images.gr-assets.com/books/1399717203m/587666.jpg
5813,159038783X,Brandon Mull,2007,"The Candy Shop War (The Candy Shop War, Number 1)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5814,553588184,Kelley Armstrong,2006,"Broken (Women of the Otherworld, Number 6)",eng,https://images.gr-assets.com/books/1330706568m/11915.jpg
5815,738713708,Maggie Stiefvater,2008,"Lament: The Faerie Queen's Deception (Books of Faerie, Number 1)",eng,https://images.gr-assets.com/books/1265410418m/3112850.jpg
5816,140549056,"Verna Aardema, Leo Dillon, Diane Dillon",1975,Why Mosquitoes Buzz in People's Ears,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5817,812993861,Sophie Kinsella,2014,"Shopaholic to the Stars (Shopaholic, Number 7)",eng,https://images.gr-assets.com/books/1398905552m/21064599.jpg
5818,399154345,Nora Roberts,2007,High Noon,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5819,1471110672,Tom Rob Smith,2014,The Farm,eng,https://images.gr-assets.com/books/1391017911m/17557913.jpg
5820,1608463869,Rebecca Solnit,2014,Men Explain Things to Me,eng,https://images.gr-assets.com/books/1393447237m/18528190.jpg
5821,,Kristen Proby,2013,"Rock with Me (With Me in Seattle, Number 4)",eng,https://images.gr-assets.com/books/1364925537m/17201104.jpg
5822,316044776,"Carlos Ruiz Zafón, Lucia Graves",1986,"The Prince of Mist (Niebla, Number 1)",eng,https://images.gr-assets.com/books/1261604683m/7128341.jpg
5823,930452895,Alfred Uhry,1986,Driving Miss Daisy,eng,https://images.gr-assets.com/books/1328767041m/1409344.jpg
5824,,Meredith Wild,2013,"Hardpressed (Hacker, Number 2)",eng,https://images.gr-assets.com/books/1402511724m/22457201.jpg
5825,749934174,J.D. Robb,1999,"Conspiracy in Death (In Death, Number 8)",eng,https://images.gr-assets.com/books/1305124508m/172691.jpg
5826,375422714,Alexander McCall Smith,2004,"In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency, Number 6)",eng,https://images.gr-assets.com/books/1422951731m/7053.jpg
5827,60885459,"Laura Ingalls Wilder, Garth Williams",1953,"The First Four Years  (Little House, Number 9)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5828,1848764561,R.D. Ronald,2010,The Elephant Tree,eng,https://images.gr-assets.com/books/1327248026m/9293020.jpg
5829,743294378,Kathy Reichs,2007,"Bones to Ashes (Temperance Brennan, Number 10)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5830,,"Jacob Grimm, Wilhelm Grimm, منى الخميسي",1857,Grimm's Fairy Tales,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5831,,"Allan Pease, Barbara Pease",2004,The Definitive Book of Body Language,eng,https://images.gr-assets.com/books/1320537802m/262731.jpg
5832,,Tammara Webber,2011,"Between the Lines (Between the Lines, Number 1)",eng,https://images.gr-assets.com/books/1367082644m/11262424.jpg
5833,316881791,Farley Mowat,1963,Never Cry Wolf,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5834,031612852X,"James Patterson, Michael Ledwidge",2010,"Tick Tock (Michael Bennett, Number 4)",eng,https://images.gr-assets.com/books/1293807879m/8437913.jpg
5835,184724954X,Michelle Moran,2009,Cleopatra's Daughter,eng,https://images.gr-assets.com/books/1449745007m/6340471.jpg
5836,684859734,Kathy Reichs,2002,"Grave Secrets (Temperance Brennan, Number 5)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5837,345548485,Kevin Hearne,2014,"Shattered (The Iron Druid Chronicles, Number 7)",eng,https://images.gr-assets.com/books/1387891720m/16280678.jpg
5838,765316986,John Scalzi,2008,"Zoe's Tale (Old Man's War, Number 4)",eng,https://images.gr-assets.com/books/1301108028m/2102600.jpg
5839,1416543791,Brad Thor,2007,"The First Commandment (Scot Harvath, Number 6)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5840,7144350,"Oscar Wilde, Merlin Holland",1908,Complete Works of Oscar Wilde,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5841,,"Cook's Illustrated Magazine, John Burgoyne, Carl Tremblay",1995,The New Best Recipe,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5842,399171622,Renee Ahdieh,2016,"The Rose & the Dagger (The Wrath & the Dawn, Number 2)",eng,https://images.gr-assets.com/books/1443797156m/23308084.jpg
5843,553418297,Peter Clines,2015,The Fold,eng,https://images.gr-assets.com/books/1416182070m/23164927.jpg
5844,1250022088,Louise Penny,2015,The Nature of the Beast (Chief Inspector Armand Gamache Number 11),eng,https://images.gr-assets.com/books/1429532809m/24586590.jpg
5845,60520620,Laura C. Schlessinger,2003,The Proper Care and Feeding of Husbands,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5846,1595542884,Ted Dekker,2009,"Green: The Beginning and the End (The Circle, Number 0)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5847,,Yana Toboso,2007,"Black Butler, Vol. 3 (Black Butler, Number 3)",ind,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5848,031624371X,Michael J. Sullivan,2013,"The Crown Tower (The Riyria Chronicles, Number 1)",eng,https://images.gr-assets.com/books/1375570227m/16043804.jpg
5849,1401229697,"Fábio Moon, Gabriel Bá, Craig Thompson, Dave Stewart, Sean Konot",2011,Daytripper,eng,https://images.gr-assets.com/books/1327876816m/8477057.jpg
5850,,Cherise Sinclair,2009,"Club Shadowlands (Masters of the Shadowlands, Number 1)",eng,https://images.gr-assets.com/books/1328014540m/6357022.jpg
5851,307266761,"Orhan Pamuk, Maureen Freely",2008,The Museum of Innocence,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5852,399184511,Brit Bennett,2016,The Mothers,eng,https://images.gr-assets.com/books/1460652458m/28815371.jpg
5853,385031149,"Johann Wolfgang von Goethe, Walter Kaufmann",1832,Faust,eng,https://images.gr-assets.com/books/1320404568m/406373.jpg
5854,62273264,Cora Carmack,2013,"Faking It (Losing It, Number 2)",eng,https://images.gr-assets.com/books/1360560023m/16172634.jpg
5855,439545285,Jenny Nimmo,2005,"Charlie Bone and the Castle of Mirrors (The Children of the Red King, Number 4)",,https://images.gr-assets.com/books/1290344623m/106131.jpg
5856,,Shelly Crane,2011,"Accordance (Significance, Number 2)",eng,https://images.gr-assets.com/books/1368363345m/12667194.jpg
5857,399256121,Andrea Cremer,2012,Bloodrose (Nightshade Number 3; Nightshade World Number 6),eng,https://images.gr-assets.com/books/1351196369m/8130839.jpg
5858,425205959,Agatha Christie,1936,"Cards on the Table (Hercule Poirot, Number 15)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5859,1442449616,Rachel Renée Russell,2012,"Tales from a Not-So-Smart Miss Know-It-All (Dork Diaries, Number 5)",eng,https://images.gr-assets.com/books/1370064645m/13547289.jpg
5860,038070952X,Beverly Cleary,1980,"Ramona and Her Mother (Ramona, Number 5)",eng,https://images.gr-assets.com/books/1445632007m/89551.jpg
5861,7119356,Agatha Christie,1938,"Appointment with Death (Hercule Poirot, Number 19)",eng,https://images.gr-assets.com/books/1308808730m/16363.jpg
5862,60734574,Susan Elizabeth Phillips,2004,"Natural Born Charmer (Chicago Stars, Number 7)",en-US,https://images.gr-assets.com/books/1308742575m/73064.jpg
5863,679721886,Maxine Hong Kingston,1975,The Woman Warrior,en-US,https://images.gr-assets.com/books/1418654290m/30852.jpg
5864,307111547,"Masha, Marie Simchow Stern",1942,Three Little Kittens,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5865,872861554,Charles Bukowski,1978,Tales of Ordinary Madness,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5866,,Samantha Young,2014,"Before Jamaica Lane (On Dublin Street, Number 3)",eng,https://images.gr-assets.com/books/1372090894m/18115061.jpg
5867,345453751,Terry Brooks,1979,"The Sword of Shannara Trilogy (Shannara, Number 1-3)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5868,1476776881,Taylor Jenkins Reid,2015,Maybe in Another Life,,https://images.gr-assets.com/books/1424970519m/23492661.jpg
5869,1451697244,Glennon Doyle Melton,2013,"Carry On, Warrior: Thoughts on Life Unarmed",eng,https://images.gr-assets.com/books/1359054516m/15802944.jpg
5870,9626344245,"Arthur Conan Doyle, David Timson",1914,The Valley of Fear,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5871,515144665,Nora Roberts,2008,"The Pagan Stone (Sign of Seven, Number 3)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5872,142196584,Charles Dickens,,A Tale of Two Cities / Great Expectations,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5873,671792806,Stephen R. Covey,1991,Principle-Centered Leadership,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5874,741444569,Larry Correia,2009,"Monster Hunter International (Monster Hunter International, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5875,62026542,Rae Carson,2013,"The Bitter Kingdom (Fire and Thorns, Number 3)",eng,https://images.gr-assets.com/books/1360281470m/11431896.jpg
5876,141004924,Tom Clancy,2003,"The Teeth of the Tiger (Jack Ryan Universe, Number 12)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5877,034541957X,Anne McCaffrey,1983,"Moreta: Dragonlady of Pern (Pern, Number 7)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5878,307960382,Diane Muldrow,1992,Frosty the Snowman (Frosty the Snowman),,https://images.gr-assets.com/books/1377635241m/437885.jpg
5879,1563894904,"Garth Ennis, Steve Dillon, Peter Snejbjerg",1999,"Preacher, Volume 6: War in the Sun",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5880,60841826,Megan Whalen Turner,2000,"The Queen of Attolia (The Queen's Thief, Number 2)",,https://images.gr-assets.com/books/1293505506m/40158.jpg
5881,816638624,Christopher Isherwood,1964,A Single Man,eng,https://images.gr-assets.com/books/1380688373m/16842.jpg
5882,1455502758,Christopher Hitchens,2012,Mortality,eng,https://images.gr-assets.com/books/1337177391m/13529055.jpg
5883,439672465,Chris d'Lacey,2003,"Icefire (The Last Dragon Chronicles, Number 2)",eng,https://images.gr-assets.com/books/1362400475m/312050.jpg
5884,,Neil Gaiman,2017,Norse Mythology,eng,https://images.gr-assets.com/books/1473864212m/30831912.jpg
5885,684848015,Stephen E. Ambrose,1997,Citizen Soldiers: The U. S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5886,671737821,Julie Garwood,1987,Honor's Splendour,eng,https://images.gr-assets.com/books/1313525352m/107774.jpg
5887,316175560,Kody Keplinger,2011,Shut Out,en-US,https://images.gr-assets.com/books/1327918078m/10757771.jpg
5888,,A. Meredith Walters,2012,"Bad Rep (Bad Rep, Number 1)",en-GB,https://images.gr-assets.com/books/1351282857m/16102880.jpg
5889,786286806,Nora Roberts,2006,"Valley of Silence (Circle Trilogy, Number 3)",en-GB,https://images.gr-assets.com/books/1377646212m/59813.jpg
5890,440421241,Jeanne DuPrau,2006,"The Prophet of Yonwood (Book of Ember, Number 3)",en-US,https://images.gr-assets.com/books/1320636285m/207034.jpg
5891,178089015X,James Patterson,2014,"Hope to Die (Alex Cross, Number 22)",eng,https://images.gr-assets.com/books/1414130505m/20800147.jpg
5892,1439159661,"Kresley Cole, Gena Showalter",2009,"Deep Kiss of Winter (Includes: Immortals After Dark, Number 8; Alien Huntress, Number 3.5)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5893,1416963987,"Holly Black, Eliza Wheeler",2013,Doll Bones,eng,https://images.gr-assets.com/books/1424981042m/15944406.jpg
5894,399158022,Patricia Cornwell,2011,"Red Mist (Kay Scarpetta, Number 19)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5895,385344015,Alan Bradley,2011,"I Am Half-Sick of Shadows (Flavia de Luce, Number 4)",en-US,https://images.gr-assets.com/books/1409945571m/11277218.jpg
5896,,Kristen Ashley,2011,"Wild Man (Dream Man, Number 2)",en-GB,https://images.gr-assets.com/books/1327919924m/12881141.jpg
5897,62351427,"Joseph Fink, Jeffrey Cranor",2015,Welcome to Night Vale,eng,https://images.gr-assets.com/books/1447774088m/23129410.jpg
5898,073642198X,"Michael Teitelbaum, Walt Disney Company",1986,Sleeping Beauty: a Little Golden Book (Disney Princess),eng,https://images.gr-assets.com/books/1320416694m/299384.jpg
5899,380815583,Julia Quinn,2001,"An Offer From a Gentleman (Bridgertons, Number 3)",en-US,https://images.gr-assets.com/books/1306208628m/110385.jpg
5900,62327186,Julie   Murphy,2015,"Dumplin' (Dumplin', Number 1)",eng,https://images.gr-assets.com/books/1424189465m/18304322.jpg
5901,356502422,Ann Leckie,2015,Ancillary Mercy (Imperial Radch Number 3),eng,https://images.gr-assets.com/books/1493642929m/23533039.jpg
5902,373775814,Gena Showalter,2011,The Darkest Surrender  (Lords of the Underworld Number 8),eng,https://images.gr-assets.com/books/1327883317m/8038219.jpg
5903,042518160X,Stephen King,1981,Danse Macabre,eng,https://images.gr-assets.com/books/1309287093m/11563.jpg
5904,,Gina L. Maxwell,2012,"Seducing Cinderella (Fighting for Love, Number 1)",eng,https://images.gr-assets.com/books/1342860599m/15762657.jpg
5905,1400075718,Alexander McCall Smith,2006,"Blue Shoes and Happiness (No. 1 Ladies' Detective Agency, Number 7)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5906,1860499260,"Eve Ensler, Gloria Steinem",1996,The Vagina Monologues,,https://images.gr-assets.com/books/1327243997m/104734.jpg
5907,375761144,Charles Dickens,1865,Our Mutual Friend,eng,https://images.gr-assets.com/books/1403189244m/31244.jpg
5908,316926051,Evelyn Waugh,1934,A Handful of Dust,en-US,https://images.gr-assets.com/books/1344266314m/531262.jpg
5909,842335722,Francine Rivers,1999,Leota's Garden,eng,https://images.gr-assets.com/books/1406507728m/95608.jpg
5910,385524986,Barbara Delinsky,2009,Not My Daughter,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5911,312990960,Paul Auster,2002,The Book of Illusions,eng,https://images.gr-assets.com/books/1391954093m/50618.jpg
5912,440242177,Karen Marie Moning,1999,"To Tame a Highland Warrior (Highlander, Number 2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5913,316058254,Wendy Mass,2005,A Mango-Shaped Space,eng,https://images.gr-assets.com/books/1326056834m/171020.jpg
5914,752849522,Maeve Binchy,2002,Quentins,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5915,037576013X,"George Eliot, Edmund White",1876,Daniel Deronda,eng,https://images.gr-assets.com/books/1320432000m/304.jpg
5916,316375144,Elin Hilderbrand,2016,Here's to Us,eng,https://images.gr-assets.com/books/1460900079m/27161845.jpg
5917,373774524,Susan Mallery,2010,"Chasing Perfect (Fool's Gold, Number 1)",eng,https://images.gr-assets.com/books/1278170007m/7203690.jpg
5918,1401360238,Plum Sykes,2006,The Debutante Divorcee,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5919,310919797,"Anonymous, Ronald A. Beers, Ronald A. Beers",1992,Life Application Study Bible: NIV,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5920,446580287,"Douglas Preston, Lincoln Child",2007,"The Wheel of Darkness (Pendergast, Number 8)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5921,1101886692,Sylvain Neuvel,2016,"Sleeping Giants (Themis Files, Number 1)",eng,https://images.gr-assets.com/books/1459785141m/25733990.jpg
5922,1609074602,Julianne Donaldson,2013,Blackmoore,eng,https://images.gr-assets.com/books/1366846456m/15795628.jpg
5923,140120113X,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",2003,The Sandman: Endless Nights,eng,https://images.gr-assets.com/books/1327948224m/47720.jpg
5924,99435136,Olivia Goldsmith,1992,The First Wives Club,eng,https://images.gr-assets.com/books/1405833638m/202292.jpg
5925,755308441,Maggie O'Farrell,2006,The Vanishing Act of Esme Lennox,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5926,1594482306,Sarah Waters,2006,The Night Watch,en-US,https://images.gr-assets.com/books/1394331077m/550720.jpg
5927,1250034515,Jeffrey Archer,2015,"Mightier Than the Sword (The Clifton Chronicles, Number 5)",eng,https://images.gr-assets.com/books/1407772906m/21853645.jpg
5928,99460173,Anne Rice,2003,"Blood Canticle (The Vampire Chronicles, Number 10)",en-GB,https://images.gr-assets.com/books/1327963715m/31331.jpg
5929,307262995,Carl Hiaasen,2006,Nature Girl,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5930,671743058,Robert McCammon,1991,Boy's Life,eng,https://images.gr-assets.com/books/1314302694m/11553.jpg
5931,375759018,"George Eliot, Joanna Trollope, Hugh Osborne",1859,Adam Bede,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
